vehicleId,driverId,timestamp,unixTime,engineState,speed_mph,engineHours_hr,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:25:00,1764231900,ON,18.48,637.0,52545.67,52.33,56.2,42.6,0.04,33,13.04,0.0,3157.93
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:30:00,1764232200,ON,11.45,637.08,52546.63,52.27,56.4,40.6,0.03,9,10.94,0.0,3157.99
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:35:00,1764232500,ON,4.05,637.17,52546.96,52.25,56.3,35.0,-0.09,44,8.71,0.0,3158.01
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:40:00,1764232800,ON,7.48,637.25,52547.59,52.21,55.8,37.5,0.43,30,9.74,0.0,3158.05
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:45:00,1764233100,ON,12.64,637.33,52548.64,52.15,55.3,43.5,-0.4,11,11.29,0.0,3158.11
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:50:00,1764233400,ON,14.91,637.42,52549.88,52.07,54.9,37.9,0.29,1,11.97,0.0,3158.18
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 13:55:00,1764233700,ON,16.54,637.5,52551.26,51.99,55.2,39.0,0.46,1,12.46,0.0,3158.27
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:00:00,1764234000,ON,22.82,637.58,52553.16,51.88,55.4,43.5,0.31,17,14.35,0.0,3158.38
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:05:00,1764234300,ON,16.03,637.67,52554.5,51.8,55.3,36.0,0.14,12,12.31,0.0,3158.46
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:10:00,1764234600,ON,18.98,637.75,52556.08,51.7,55.5,40.6,-0.31,11,13.19,0.0,3158.55
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:15:00,1764234900,ON,20.11,637.83,52557.75,51.6,55.3,40.5,0.38,49,13.53,0.0,3158.66
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:20:00,1764235200,ON,25.18,637.92,52559.85,51.48,55.2,44.2,0.46,25,15.05,0.0,3158.78
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:25:00,1764235500,ON,19.1,638.0,52561.44,51.38,55.1,38.9,0.33,33,13.23,0.0,3158.88
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:30:00,1764235800,ON,24.05,638.08,52563.45,51.26,55.5,36.7,0.25,2,14.72,0.0,3159.0
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:35:00,1764236100,ON,20.39,638.17,52565.15,51.16,55.1,38.4,0.42,44,13.62,0.0,3159.1
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:40:00,1764236400,ON,15.01,638.25,52566.4,51.08,54.7,37.5,-0.3,2,12.0,0.0,3159.17
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:45:00,1764236700,ON,8.59,638.33,52567.12,51.04,55.5,39.7,0.39,14,10.08,0.0,3159.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:50:00,1764237000,ON,1.01,638.42,52567.2,51.03,55.1,33.3,-0.47,11,7.8,0.0,3159.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 14:55:00,1764237300,ON,0.0,638.5,52567.2,51.0,55.6,20.2,0.06,48,0.0,0.03,3159.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:00:00,1764237600,ON,3.03,638.58,52567.45,50.99,55.2,35.0,0.25,8,8.41,0.0,3159.27
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:05:00,1764237900,ON,0.0,638.67,52567.45,50.96,55.1,23.2,0.14,15,0.0,0.03,3159.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:10:00,1764238200,ON,0.38,638.75,52567.48,50.96,55.5,36.2,-0.12,24,7.61,0.0,3159.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:15:00,1764238500,ON,5.58,638.83,52567.95,50.93,55.8,35.1,0.5,23,9.17,0.0,3159.33
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:20:00,1764238800,ON,0.0,638.92,52567.95,50.9,55.6,23.8,0.3,37,0.0,0.03,3159.36
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:25:00,1764239100,ON,3.6,639.0,52568.25,50.88,55.9,38.1,-0.42,6,8.58,0.0,3159.37
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:30:00,1764239400,ON,0.0,639.08,52568.25,50.85,55.7,25.3,0.16,30,0.0,0.03,3159.4
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:35:00,1764239700,ON,0.0,639.17,52568.25,50.82,56.2,25.0,-0.34,37,0.0,0.03,3159.43
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:40:00,1764240000,ON,6.13,639.25,52568.76,50.79,55.8,34.1,0.03,29,9.34,0.0,3159.47
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:45:00,1764240300,ON,4.22,639.33,52569.11,50.77,55.9,35.5,-0.03,23,8.76,0.0,3159.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:50:00,1764240600,ON,8.13,639.42,52569.79,50.73,56.1,36.7,0.41,23,9.94,0.0,3159.53
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 15:55:00,1764240900,ON,11.93,639.5,52570.78,50.67,56.4,38.8,-0.37,12,11.08,0.0,3159.59
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:00:00,1764241200,ON,18.67,639.58,52572.34,50.58,57.3,42.9,0.15,36,13.1,0.0,3159.68
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:05:00,1764241500,ON,13.22,639.67,52573.44,50.51,57.3,38.5,-0.16,22,11.47,0.0,3159.75
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:10:00,1764241800,ON,18.26,639.75,52574.96,50.42,56.9,41.8,0.06,35,12.98,0.0,3159.84
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:15:00,1764242100,ON,15.3,639.83,52576.24,50.34,57.1,40.7,-0.18,28,12.09,0.0,3159.91
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:20:00,1764242400,ON,15.56,639.92,52577.53,50.26,57.2,43.0,0.01,10,12.17,0.0,3159.99
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:25:00,1764242700,ON,17.43,640.0,52578.98,50.18,57.3,39.3,-0.24,38,12.73,0.0,3160.08
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:30:00,1764243000,ON,18.24,640.08,52580.5,50.09,57.5,41.8,0.41,4,12.97,0.0,3160.17
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:35:00,1764243300,ON,12.61,640.17,52581.56,50.02,57.6,37.6,-0.13,29,11.28,0.0,3160.23
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:40:00,1764243600,ON,11.11,640.25,52582.48,49.97,57.5,37.7,0.29,21,10.83,0.0,3160.29
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:45:00,1764243900,ON,18.31,640.33,52584.01,49.88,57.7,41.6,-0.49,19,12.99,0.0,3160.38
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:50:00,1764244200,ON,20.19,640.42,52585.69,49.78,57.6,42.5,-0.01,19,13.56,0.0,3160.48
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 16:55:00,1764244500,ON,24.01,640.5,52587.69,49.66,57.4,42.1,-0.34,9,14.7,0.0,3160.6
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:00:00,1764244800,ON,19.33,640.58,52589.3,49.56,57.5,38.9,-0.18,26,13.3,0.0,3160.7
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:05:00,1764245100,ON,27.12,640.67,52591.56,49.42,57.7,44.2,-0.33,8,15.63,0.0,3160.83
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:10:00,1764245400,ON,25.66,640.75,52593.7,49.29,57.2,44.2,0.17,23,15.2,0.0,3160.96
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:15:00,1764245700,ON,29.38,640.83,52596.15,49.15,57.9,45.4,0.4,8,16.31,0.0,3161.11
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:20:00,1764246000,ON,21.57,640.92,52597.95,49.04,57.7,40.5,0.27,9,13.97,0.0,3161.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:25:00,1764246300,ON,21.09,641.0,52599.7,48.93,57.8,39.5,-0.5,26,13.83,0.0,3161.32
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:30:00,1764246600,ON,16.92,641.08,52601.11,48.85,57.8,36.9,0.08,36,12.58,0.0,3161.41
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:35:00,1764246900,ON,16.37,641.17,52602.48,48.77,57.9,42.6,-0.02,40,12.41,0.0,3161.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:40:00,1764247200,ON,8.72,641.25,52603.2,48.72,57.9,40.8,-0.09,16,10.12,0.0,3161.53
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:45:00,1764247500,ON,16.51,641.33,52604.58,48.64,57.9,38.4,-0.18,17,12.45,0.0,3161.61
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:50:00,1764247800,ON,18.74,641.42,52606.14,48.55,57.5,41.1,-0.34,35,13.12,0.0,3161.71
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 17:55:00,1764248100,ON,24.09,641.5,52608.15,48.43,57.5,45.3,-0.22,7,14.73,0.0,3161.83
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:00:00,1764248400,ON,22.61,641.58,52610.03,48.31,57.9,42.2,0.08,17,14.28,0.0,3161.94
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:05:00,1764248700,ON,15.14,641.67,52611.29,48.24,57.6,42.7,-0.48,46,12.04,0.0,3162.02
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:10:00,1764249000,ON,13.63,641.75,52612.43,48.17,57.3,40.3,-0.2,33,11.59,0.0,3162.09
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:15:00,1764249300,ON,10.92,641.83,52613.34,48.12,57.7,39.6,-0.3,14,10.78,0.0,3162.14
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:20:00,1764249600,ON,14.05,641.92,52614.51,48.05,57.8,38.5,-0.24,6,11.71,0.0,3162.21
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:25:00,1764249900,ON,20.2,642.0,52616.19,47.94,57.7,38.9,0.28,9,13.56,0.0,3162.31
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:30:00,1764250200,ON,27.77,642.08,52618.51,47.81,57.3,42.1,-0.21,45,15.83,0.0,3162.45
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:35:00,1764250500,ON,33.94,642.17,52621.34,47.64,57.1,49.6,-0.11,18,17.68,0.0,3162.62
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:40:00,1764250800,ON,30.34,642.25,52623.87,47.48,57.5,39.6,0.3,13,16.6,0.0,3162.77
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:45:00,1764251100,ON,37.47,642.33,52626.99,47.3,57.5,47.4,0.48,39,18.74,0.0,3162.96
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:50:00,1764251400,ON,35.82,642.42,52629.97,47.12,57.8,44.2,0.35,34,18.25,0.0,3163.14
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 18:55:00,1764251700,ON,28.09,642.5,52632.31,46.98,57.8,48.3,-0.31,36,15.93,0.0,3163.28
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:00:00,1764252000,ON,31.47,642.58,52634.94,46.82,57.8,39.7,0.12,0,16.94,0.0,3163.44
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:05:00,1764252300,ON,29.26,642.67,52637.37,46.67,57.2,43.4,0.39,44,16.28,0.0,3163.58
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:10:00,1764252600,ON,33.06,642.75,52640.13,46.51,56.7,46.5,0.03,11,17.42,0.0,3163.75
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:15:00,1764252900,ON,33.83,642.83,52642.95,46.34,56.4,42.5,-0.23,38,17.65,0.0,3163.92
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:20:00,1764253200,ON,36.81,642.92,52646.02,46.16,56.2,44.6,-0.2,44,18.54,0.0,3164.1
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:25:00,1764253500,ON,40.3,643.0,52649.37,45.95,56.7,47.4,-0.13,13,19.59,0.0,3164.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:30:00,1764253800,ON,38.06,643.08,52652.55,60.24,56.5,49.5,0.46,25,18.92,0.0,3164.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:35:00,1764254100,ON,37.49,643.17,52655.67,60.05,56.1,46.0,0.02,28,18.75,0.0,3164.68
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:40:00,1764254400,ON,35.22,643.25,52658.61,59.87,55.5,48.1,0.29,2,18.07,0.0,3164.86
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:45:00,1764254700,ON,34.03,643.33,52661.44,59.7,55.8,45.1,0.02,25,17.71,0.0,3165.03
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:50:00,1764255000,ON,27.84,643.42,52663.76,59.56,56.2,43.1,0.06,27,15.85,0.0,3165.17
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 19:55:00,1764255300,ON,34.7,643.5,52666.65,59.39,56.3,44.7,-0.27,23,17.91,0.0,3165.34
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:00:00,1764255600,ON,36.42,643.58,52669.69,59.21,56.5,45.9,0.47,11,18.43,0.0,3165.52
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:05:00,1764255900,ON,37.45,643.67,52672.81,59.02,55.6,45.2,0.32,36,18.74,0.0,3165.71
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:10:00,1764256200,ON,43.05,643.75,52676.4,58.81,55.4,48.7,0.25,14,20.41,0.0,3165.92
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:15:00,1764256500,ON,45.23,643.83,52680.16,58.58,55.9,47.3,0.42,17,21.07,0.0,3166.15
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:20:00,1764256800,ON,41.9,643.92,52683.66,58.37,55.8,45.6,0.02,12,20.07,0.0,3166.36
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:25:00,1764257100,ON,41.82,644.0,52687.14,58.16,55.8,48.7,-0.37,12,20.05,0.0,3166.57
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:30:00,1764257400,ON,46.46,644.08,52691.01,57.93,56.2,46.0,0.14,49,21.44,0.0,3166.8
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:35:00,1764257700,ON,47.31,644.17,52694.95,57.69,55.8,47.6,-0.05,15,21.69,0.0,3167.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:40:00,1764258000,ON,40.89,644.25,52698.36,57.49,56.0,43.7,-0.13,12,19.77,0.0,3167.24
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:45:00,1764258300,ON,34.73,644.33,52701.26,57.31,56.2,44.8,-0.03,46,17.92,0.0,3167.42
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:50:00,1764258600,ON,39.12,644.42,52704.52,57.12,57.3,46.1,-0.12,2,19.24,0.0,3167.61
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 20:55:00,1764258900,ON,38.79,644.5,52707.75,56.92,57.6,46.8,0.38,32,19.14,0.0,3167.8
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:00:00,1764259200,ON,43.26,644.58,52711.35,56.71,58.0,49.7,0.23,44,20.48,0.0,3168.02
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:05:00,1764259500,ON,46.31,644.67,52715.21,56.48,58.1,50.0,0.26,21,21.39,0.0,3168.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:10:00,1764259800,ON,41.01,644.75,52718.63,56.27,57.6,44.8,0.15,45,19.8,0.0,3168.46
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:15:00,1764260100,ON,35.3,644.83,52721.57,56.1,57.7,52.1,0.12,17,18.09,0.0,3168.63
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:20:00,1764260400,ON,28.99,644.92,52723.99,55.95,58.0,47.2,0.28,13,16.2,0.0,3168.78
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:25:00,1764260700,ON,30.01,645.0,52726.49,55.8,58.1,45.6,-0.08,36,16.5,0.0,3168.93
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:30:00,1764261000,ON,37.54,645.08,52729.62,55.61,57.9,47.3,-0.36,3,18.76,0.0,3169.12
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:35:00,1764261300,ON,36.17,645.17,52732.63,55.43,57.8,44.3,-0.11,36,18.35,0.0,3169.3
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:40:00,1764261600,ON,41.08,645.25,52736.06,55.23,57.4,47.5,0.06,25,19.83,0.0,3169.5
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:45:00,1764261900,ON,47.8,645.33,52740.04,54.99,57.9,51.0,-0.2,5,21.84,0.0,3169.74
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:50:00,1764262200,ON,41.73,645.42,52743.52,54.78,57.4,43.2,-0.39,27,20.02,0.0,3169.95
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 21:55:00,1764262500,ON,39.86,645.5,52746.84,54.58,57.8,50.1,-0.41,42,19.46,0.0,3170.15
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:00:00,1764262800,ON,33.71,645.58,52749.65,54.41,57.3,48.1,-0.42,18,17.61,0.0,3170.32
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:05:00,1764263100,ON,25.84,645.67,52751.8,54.28,57.7,43.1,-0.12,43,15.25,0.0,3170.45
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:10:00,1764263400,ON,26.7,645.75,52754.03,54.15,57.4,42.8,-0.07,47,15.51,0.0,3170.58
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:15:00,1764263700,ON,18.8,645.83,52755.59,54.05,56.7,39.7,0.36,11,13.14,0.0,3170.68
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:20:00,1764264000,ON,21.82,645.92,52757.41,53.95,56.3,36.8,-0.42,6,14.05,0.0,3170.78
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:25:00,1764264300,ON,26.56,646.0,52759.62,53.81,56.7,40.4,0.27,13,15.47,0.0,3170.92
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:30:00,1764264600,ON,31.06,646.08,52762.21,53.66,57.4,47.7,-0.07,36,16.82,0.0,3171.07
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:35:00,1764264900,ON,29.79,646.17,52764.7,53.51,57.6,43.0,-0.15,18,16.44,0.0,3171.22
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:40:00,1764265200,ON,36.52,646.25,52767.74,53.33,57.8,48.3,0.45,18,18.46,0.0,3171.4
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:45:00,1764265500,ON,30.58,646.33,52770.29,53.17,57.7,41.2,-0.0,38,16.67,0.0,3171.56
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:50:00,1764265800,ON,37.82,646.42,52773.44,52.98,56.9,44.7,-0.23,22,18.85,0.0,3171.75
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 22:55:00,1764266100,ON,36.05,646.5,52776.44,52.8,56.8,46.0,-0.23,20,18.31,0.0,3171.93
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:00:00,1764266400,ON,31.67,646.58,52779.08,52.64,57.1,47.2,-0.27,17,17.0,0.0,3172.08
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:05:00,1764266700,ON,32.49,646.67,52781.79,52.48,57.3,43.2,-0.11,33,17.25,0.0,3172.25
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:10:00,1764267000,ON,30.23,646.75,52784.31,52.33,57.1,43.5,-0.08,44,16.57,0.0,3172.4
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:15:00,1764267300,ON,29.61,646.83,52786.78,52.18,57.1,46.5,0.15,34,16.38,0.0,3172.55
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:20:00,1764267600,ON,29.52,646.92,52789.24,52.04,57.0,41.7,0.08,32,16.36,0.0,3172.69
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:25:00,1764267900,ON,30.24,647.0,52791.76,51.88,57.1,46.0,0.48,45,16.57,0.0,3172.85
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:30:00,1764268200,ON,29.45,647.08,52794.21,51.74,57.5,47.1,-0.49,2,16.34,0.0,3172.99
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:35:00,1764268500,ON,23.54,647.17,52796.17,51.62,57.7,47.4,-0.09,9,14.56,0.0,3173.11
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:40:00,1764268800,ON,26.24,647.25,52798.36,51.49,57.2,39.4,-0.17,39,15.37,0.0,3173.24
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:45:00,1764269100,ON,23.48,647.33,52800.32,51.37,57.4,38.4,0.35,25,14.54,0.0,3173.36
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:50:00,1764269400,ON,25.54,647.42,52802.44,51.24,56.9,43.1,0.18,41,15.16,0.0,3173.49
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-27 23:55:00,1764269700,ON,19.68,647.5,52804.08,51.14,57.1,40.9,0.36,25,13.4,0.0,3173.59
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:00:00,1764270000,ON,17.82,647.58,52805.57,51.06,57.2,37.6,-0.27,19,12.85,0.0,3173.67
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:05:00,1764270300,ON,11.17,647.67,52806.5,51.0,57.0,36.9,-0.12,1,10.85,0.0,3173.73
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:10:00,1764270600,ON,18.35,647.75,52808.03,50.91,57.4,42.4,0.22,27,13.01,0.0,3173.82
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:15:00,1764270900,ON,25.32,647.83,52810.14,50.78,56.9,41.6,0.41,33,15.09,0.0,3173.95
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:20:00,1764271200,ON,18.75,647.92,52811.7,50.69,56.6,42.2,-0.18,43,13.13,0.0,3174.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:25:00,1764271500,ON,18.56,648.0,52813.25,50.59,56.8,38.0,0.08,36,13.07,0.0,3174.13
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:30:00,1764271800,ON,21.81,648.08,52815.07,50.49,56.7,38.9,0.08,7,14.04,0.0,3174.24
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:35:00,1764272100,ON,25.95,648.17,52817.23,50.36,56.6,40.3,-0.36,10,15.28,0.0,3174.37
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:40:00,1764272400,ON,30.26,648.25,52819.75,50.2,56.9,48.4,-0.04,13,16.58,0.0,3174.53
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:45:00,1764272700,ON,30.65,648.33,52822.3,50.05,57.0,48.2,0.15,14,16.7,0.0,3174.68
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:50:00,1764273000,ON,36.41,648.42,52825.34,49.87,56.8,47.9,-0.01,3,18.42,0.0,3174.86
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 00:55:00,1764273300,ON,35.65,648.5,52828.31,49.69,56.2,48.2,0.4,25,18.2,0.0,3175.04
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:00:00,1764273600,ON,34.63,648.58,52831.2,49.52,55.7,49.3,-0.01,11,17.89,0.0,3175.21
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:05:00,1764273900,ON,27.43,648.67,52833.48,49.38,55.7,42.4,-0.49,36,15.73,0.0,3175.35
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:10:00,1764274200,ON,23.02,648.75,52835.4,49.27,56.2,44.2,-0.42,7,14.41,0.0,3175.46
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:15:00,1764274500,ON,27.21,648.83,52837.67,49.13,56.1,41.9,0.36,22,15.66,0.0,3175.6
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:20:00,1764274800,ON,25.28,648.92,52839.77,49.0,55.9,44.0,-0.08,23,15.08,0.0,3175.73
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:25:00,1764275100,ON,22.6,649.0,52841.66,48.89,55.6,42.5,-0.17,20,14.28,0.0,3175.84
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:30:00,1764275400,ON,29.69,649.08,52844.13,48.74,55.4,43.3,-0.48,20,16.41,0.0,3175.99
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:35:00,1764275700,ON,27.03,649.17,52846.38,48.61,55.7,45.4,-0.42,32,15.61,0.0,3176.12
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:40:00,1764276000,ON,33.83,649.25,52849.2,48.44,55.0,45.9,-0.24,12,17.65,0.0,3176.29
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:45:00,1764276300,ON,40.86,649.33,52852.61,48.23,55.5,46.9,-0.28,12,19.76,0.0,3176.5
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:50:00,1764276600,ON,40.37,649.42,52855.97,48.03,55.1,44.5,-0.12,34,19.61,0.0,3176.7
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 01:55:00,1764276900,ON,45.63,649.5,52859.78,47.8,54.9,46.4,-0.47,42,21.19,0.0,3176.93
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 02:00:00,1764277200,ON,43.35,649.58,52863.39,47.59,55.2,45.6,0.1,6,20.51,0.0,3177.14
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 02:05:00,1764277500,ON,51.08,649.67,52867.64,47.33,55.2,50.9,-0.35,38,22.82,0.0,3177.4
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-28 02:10:00,1764277800,ON,48.59,649.75,52871.69,47.09,55.3,52.5,0.26,45,22.08,0.0,3177.64
